fire_id,fire_year,observation_year,years_since_fire,fire_cohort,area_ha,centroid_lat,centroid_lon,NBR,NDVI,NBR_pre,NDVI_pre,dNBR,summer_temp_c,summer_precip_mm,summer_vpd_kpa,temp_anomaly_c,precip_anomaly_mm,vpd_anomaly_kpa
1985 7098,1985,2004,19,1984-1994,526.67,48.185275333952234,-77.9583781441743,0.5830167280204895,0.6856455252407557,0.5302314723921399,0.6425989699138344,0.1921282458894747,15.501929226474488,3647.786655743012,0.5217258002732432,-1.5538052287078905,230.89251956038103,-0.0953205748179963
1985 7098,1985,2005,20,1984-1994,526.67,48.185275333952234,-77.9583781441743,0.6709429005150866,0.7636273732436151,0.5302314723921399,0.6425989699138344,0.1921282458894747,19.268707356936716,2405.77926580546,0.8301003240743924,2.2129729017543376,-1011.114870377171,0.2130539489831527
1985 7101,1985,1984,-1,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.4678628419787088,0.5068664143663186,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.764354400358345,3484.019820275524,0.5052258338570308,-0.4453291768613177,65.37253838822608,-0.1229422202094422
1985 7101,1985,1985,0,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.4576956776248307,0.5594202307555524,0.4678628419787088,0.5068664143663186,0.0101671643538781,14.60980050321939,3904.920325915477,0.5174804762689703,-1.599883074000271,486.2730440281785,-0.1106875777975027
1985 7101,1985,1986,1,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.4111435791198072,0.2390733151373804,0.4678628419787088,0.5068664143663186,0.0101671643538781,14.10323191241946,2938.8185735190787,0.5757737574611659,-2.1064516648002005,-479.8287083682194,-0.0523942966053071
1985 7101,1985,1987,2,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5023305378366972,0.6859196898926649,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.031152993354283,4050.8743596442578,0.5861291355323158,-0.1785305838653776,632.2270777569597,-0.0420389185341572
1985 7101,1985,1988,3,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.3488579989766651,0.2743648996510968,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.426459767161989,5146.707746898187,0.548320566036918,-0.7832238100576738,1728.060465010889,-0.0798474880295549
1985 7101,1985,1989,4,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.4502555561581815,0.5340573934518671,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.56678975699606,3871.882951959982,0.5732485736689164,-0.6428938202236019,453.2356700726841,-0.0549194803975566
1985 7101,1985,1990,5,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.6107870795374423,0.6702976809875246,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.93023910937103,3211.295770011912,0.5712636366696954,-0.2794444678486307,-207.35151187538625,-0.0569044173967776
1985 7101,1985,1991,6,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5438201766580489,0.7089412392831475,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.961995372219405,2572.2205575042344,0.7482824441295806,0.7523117949997449,-846.4267243830636,0.1201143900631075
1985 7101,1985,1992,7,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5301333128243529,0.6026173606408038,0.4678628419787088,0.5068664143663186,0.0101671643538781,13.696338050952876,3470.0269055005037,0.5911176016762489,-2.513345526266786,51.379623613205695,-0.037050452390224
1985 7101,1985,1993,8,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.3310090590877199,0.2675954359510956,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.226181858173334,3795.044031444526,0.5633128095740362,0.0164982809536731,376.39674955722785,-0.0648552444924368
1985 7101,1985,1994,9,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5835461825880104,0.7282738317455775,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.2562766959702,4022.507527326493,0.493461746109569,-0.9534068812494604,603.8602454391948,-0.134706307956904
1985 7101,1985,1995,10,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.6924455360498063,0.8485907096460338,0.4678628419787088,0.5068664143663186,0.0101671643538781,17.480244586778724,2894.6003288875736,0.7700407906520208,1.2705610095590636,-524.0469529997245,0.1418727365855477
1985 7101,1985,1996,11,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5994659429151128,0.5175263515446782,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.288122680221818,3257.6539818600027,0.6148088952845467,0.0784391030021574,-160.9933000272954,-0.0133591587819262
1985 7101,1985,1997,12,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5010194799534378,0.4828126436125867,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.787057681705676,3692.482132754876,0.5919578808350754,-0.4226258955139848,273.83485086757764,-0.0362101732313976
1985 7101,1985,1998,13,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.6767298276665235,0.8135501036745999,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.431062240877054,2812.673348387314,0.6272553133217128,0.2213786636573935,-605.973933499984,-0.0009127407447602
1985 7101,1985,1999,14,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5769352252287478,0.54120695925246,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.82367293592813,4284.749566245793,0.6176643763351322,0.6139893587084693,866.1022843584951,-0.0105036777313408
1985 7101,1985,2000,15,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.3730470673144521,0.4800297544489596,0.4678628419787088,0.5068664143663186,0.0101671643538781,14.510607911538386,3275.195075088547,0.5144917630751803,-1.6990756656812742,-143.45220679875092,-0.1136762909912927
1985 7101,1985,2001,16,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.3766659114790223,0.3066747079391659,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.639469090060913,2768.0716960729796,0.6836713577676735,0.4297855128412529,-650.5755858143184,0.0555033037012004
1985 7101,1985,2002,17,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.6269482673942276,0.564730328251885,0.4678628419787088,0.5068664143663186,0.0101671643538781,16.371767160166883,2774.5583198287454,0.6945697764668941,0.162083582947222,-644.0889620585526,0.066401722400421
1985 7101,1985,2003,18,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5849386766766892,0.6384666288519151,0.4678628419787088,0.5068664143663186,0.0101671643538781,15.878949613156522,5034.627591742652,0.5851980780624044,-0.330733964063139,1615.980309855354,-0.0429699760040686
1985 7101,1985,2004,19,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.5645952704195498,0.7126742178095888,0.4678628419787088,0.5068664143663186,0.0101671643538781,14.577512864099049,4626.4058466072765,0.5125457079759144,-1.6321707131206118,1207.7585647199785,-0.1156223460905586
1985 7101,1985,2005,20,1984-1994,228.65,49.05654199549099,-77.83402879130634,0.6982936613022882,0.8409577712051557,0.4678628419787088,0.5068664143663186,0.0101671643538781,18.37708987222203,2546.6734664582978,0.8295620117668602,2.167406295002369,-871.9738154290003,0.2013939577003871
1986 6155,1986,1984,-2,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5760759445916316,0.7478733256555018,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.205171724985963,3778.878359028153,0.4978085529638326,-0.4505516960361243,68.76916311850512,-0.1107186467027073
1986 6155,1986,1985,-1,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.325104131881731,0.17661331299157,0.4505900382366813,0.4622433193235359,-0.0127486916083982,15.092791155110255,4073.504093714516,0.5223132184823831,-1.5629322659118292,363.3948978048685,-0.0862139811841568
1986 6155,1986,1986,0,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.4633387298450795,0.1820567786326751,0.4505900382366813,0.4622433193235359,-0.0127486916083982,14.523777997205816,3615.6938770184793,0.5185773283117979,-2.1319454238162683,-94.41531889116844,-0.0899498713547419
1986 6155,1986,1987,1,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.4080740244041473,0.5409712643070448,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.45534732929175,4954.650002787647,0.5372664840417587,-0.2003760917303338,1244.5408068779996,-0.0712607156247812
1986 6155,1986,1988,2,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5295024829645654,0.732311877212099,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.442301486195024,4286.963742199923,0.6179386114848974,-0.2134219348270613,576.8545462902761,0.0094114118183574
1986 6155,1986,1989,3,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5918709135887911,0.7638764245574794,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.444177892626588,2848.5048062859455,0.6177831417532669,-0.211545528395498,-861.6043896237022,0.0092559420867269
1986 6155,1986,1990,4,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5610254591641941,0.6738070227709505,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.39766206157767,3207.2555531918047,0.5596621899181118,-0.258061359444418,-502.8536427178434,-0.0488650097484281
1986 6155,1986,1991,5,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6270177504864408,0.7406558206756386,0.4505900382366813,0.4622433193235359,-0.0127486916083982,17.326040986809023,3823.000775060724,0.7313506219505601,0.6703175657869388,112.89157915107656,0.1228234222840201
1986 6155,1986,1992,6,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5616022791261502,0.1206227018754733,0.4505900382366813,0.4622433193235359,-0.0127486916083982,14.2149320525632,4034.989064928835,0.5232572031927537,-2.440791368458886,324.87986901918765,-0.0852699964737861
1986 6155,1986,1993,7,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6037451512816795,0.7286052520288836,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.640034617394857,4050.9781043099065,0.5416933171514166,-0.0156888036272246,340.86890840025836,-0.0668338825151233
1986 6155,1986,1994,8,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6036330370291834,0.704568830632703,0.4505900382366813,0.4622433193235359,-0.0127486916083982,15.968574660757316,4496.506940884672,0.4929548021559405,-0.6871487602647713,786.3977449750237,-0.1155723975105992
1986 6155,1986,1995,9,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5458201625255547,0.1308414714118519,0.4505900382366813,0.4622433193235359,-0.0127486916083982,18.02275060970044,2369.4879774849333,0.7682620928552472,1.367027188678353,-1340.6212184247145,0.1597348931887072
1986 6155,1986,1996,10,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.3342613000429327,0.1544289572947306,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.68010794843837,3493.954874574,0.5883967372062135,0.0243845274162847,-216.15432133564792,-0.0201304624603263
1986 6155,1986,1997,11,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5410770006920598,0.4413354448419122,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.288945053856168,3387.1927980338405,0.615710640416821,-0.3667783671659208,-322.91639787580743,0.0071834407502811
1986 6155,1986,1998,12,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6308072454778858,0.7482503247720993,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.588498839011358,3363.876294419401,0.565029663598418,-0.0672245820107251,-346.23290149024666,-0.043497536068122
1986 6155,1986,1999,13,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.3220438647516416,0.2127874330648161,0.4505900382366813,0.4622433193235359,-0.0127486916083982,17.334295411962245,4405.995617289065,0.6047443233794176,0.6785719909401627,695.8864213794176,-0.0037828762871222
1986 6155,1986,2000,14,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6466120508480748,0.7676117796396092,0.4505900382366813,0.4622433193235359,-0.0127486916083982,15.059468175823593,2848.5223313516776,0.5073074502011954,-1.5962552451984933,-861.5868645579703,-0.1012197494653444
1986 6155,1986,2001,15,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6853559550783866,0.8184527810613231,0.4505900382366813,0.4622433193235359,-0.0127486916083982,17.157644887822862,2909.10149656832,0.7161166014108865,0.5019214668007774,-801.0076993413284,0.1075894017443465
1986 6155,1986,2002,16,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.6904383778491415,0.818179585147944,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.602518087193598,3356.0841472763186,0.6345567392602203,-0.0532053338284868,-354.02504863332894,0.0260295395936804
1986 6155,1986,2003,17,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5567140199637547,0.5663990295330316,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.506190714014554,4852.30664801953,0.5755248795331379,-0.1495327070075328,1142.197452109882,-0.0330023201334021
1986 6155,1986,2004,18,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5098528780445318,0.6467077472637497,0.4505900382366813,0.4622433193235359,-0.0127486916083982,15.1459528330252,3728.124578452696,0.5082546555322457,-1.509770587996886,18.015382543047913,-0.1002725441342942
1986 6155,1986,2005,19,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.5564310254820943,0.4649402325672246,0.4505900382366813,0.4622433193235359,-0.0127486916083982,18.83374645875082,2636.5916498280667,0.8031081738536945,2.1780230377287353,-1073.5175460815808,0.1945809741871546
1986 6155,1986,2006,20,1984-1994,324.23,47.813988143937635,-76.93885977323026,0.4275900468953156,0.3572101069965923,0.4505900382366813,0.4622433193235359,-0.0127486916083982,16.935420712948623,4002.864357090647,0.6576270250053724,0.2796972919265386,292.7551611809995,0.0490998253388325
1986 7088,1986,1984,-2,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.5898324054392923,0.6835793396462986,0.4140097134368954,0.4218727465804788,0.30069973989302,15.4018095005372,3771.703147987285,0.4817200523752015,-0.332432876352714,-263.0708609133794,-0.1047522895851098
1986 7088,1986,1985,-1,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.2381870214344985,0.1601661535146591,0.4140097134368954,0.4218727465804788,0.30069973989302,14.24799926266546,4281.957559903087,0.5024857250363298,-1.4862431142244523,247.18355100242317,-0.0839866169239813
1986 7088,1986,1986,0,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.1133099735438754,0.3554803407564429,0.4140097134368954,0.4218727465804788,0.30069973989302,13.305847516352312,3405.3383381017757,0.5232130213193529,-2.4283948605376,-629.4356707988879,-0.0632593206409583
1986 7088,1986,1987,1,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3261832558803106,0.037095134853063,0.4140097134368954,0.4218727465804788,0.30069973989302,15.365252487232146,3688.706389269264,0.5619542817864454,-0.3689898896577686,-346.06761963140025,-0.024518060173866
1986 7088,1986,1988,2,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.2539287223284274,0.6133406142745477,0.4140097134368954,0.4218727465804788,0.30069973989302,15.04255899747698,4344.893400116292,0.548736697138102,-0.6916833794129327,310.1193912156282,-0.0377356448222091
1986 7088,1986,1989,3,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3711105791701818,0.6425301495113916,0.4140097134368954,0.4218727465804788,0.30069973989302,15.46604107821314,2869.173558764163,0.5971018345691679,-0.2682012986767753,-1165.600450136501,0.0106294926088566
1986 7088,1986,1990,4,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3222766255403226,0.0740710859838232,0.4140097134368954,0.4218727465804788,0.30069973989302,15.592937771158509,3299.982297779923,0.5729704623612508,-0.1413046057314038,-734.7917111207404,-0.0135018795990605
1986 7088,1986,1991,5,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3847333195259026,0.3261664903093121,0.4140097134368954,0.4218727465804788,0.30069973989302,16.11413533170673,3025.145278953936,0.660717750117016,0.3798929548168196,-1009.6287299467278,0.0742454081567048
1986 7088,1986,1992,6,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3785703770611847,0.5996120046205576,0.4140097134368954,0.4218727465804788,0.30069973989302,13.30096461470335,3525.1335398707056,0.5183480620354722,-2.433277762186565,-509.6404690299574,-0.0681242799248389
1986 7088,1986,1993,7,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3867099166065834,0.6073908522563706,0.4140097134368954,0.4218727465804788,0.30069973989302,16.137942117495896,4266.294613049183,0.5735661671337111,0.4036997406059864,231.52060414851965,-0.0129061748266001
1986 7088,1986,1994,8,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.4277595510986314,0.6386788305358149,0.4140097134368954,0.4218727465804788,0.30069973989302,14.722757487485763,5117.506444988212,0.4708662189571467,-1.0114848894041455,1082.732436087549,-0.1156061230031646
1986 7088,1986,1995,9,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.2773272728669027,0.230410287533193,0.4140097134368954,0.4218727465804788,0.30069973989302,16.90772464200448,3613.9156370693945,0.7152473342696488,1.1734822651145678,-420.8583718312691,0.1287749923093375
1986 7088,1986,1996,10,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.2851933385831323,0.1756847194291877,0.4140097134368954,0.4218727465804788,0.30069973989302,15.964673933704262,4921.111275107811,0.6007858483456407,0.2304315568143482,886.3372662071469,0.0143135063853294
1986 7088,1986,1997,11,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3066303591332788,0.2930210555007347,0.4140097134368954,0.4218727465804788,0.30069973989302,15.18480827752441,3511.7555280126007,0.5600332216881025,-0.5494340993655012,-523.0184808880625,-0.0264391202722085
1986 7088,1986,1998,12,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3008039074200276,0.3398649718734806,0.4140097134368954,0.4218727465804788,0.30069973989302,15.962248056012957,3683.6205448982614,0.5832485994157626,0.2280056791230436,-351.1534640024014,-0.0032237425445486
1986 7088,1986,1999,13,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.3886599958006627,0.324258189138013,0.4140097134368954,0.4218727465804788,0.30069973989302,16.224103364993006,4884.545454851541,0.5811262297193563,0.4898609881030929,849.7714459508767,-0.0053461122409549
1986 7088,1986,2000,14,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.5019760882127364,0.722692004070501,0.4140097134368954,0.4218727465804788,0.30069973989302,14.216009883905478,3210.108361603215,0.4997165684423613,-1.5182324929844366,-824.6656472974487,-0.0867557735179498
1986 7088,1986,2001,15,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.5507324850718802,0.6836389327309411,0.4140097134368954,0.4218727465804788,0.30069973989302,16.142097403506476,3447.6595646467913,0.6044808716586979,0.4078550266165645,-587.1144442538726,0.0180085296983867
1986 7088,1986,2002,16,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.5644493060944676,0.7207100522466066,0.4140097134368954,0.4218727465804788,0.30069973989302,15.704185325282042,3065.0399252454704,0.6389136647876181,-0.0300570516078704,-969.7340836551926,0.0524413228273068
1986 7088,1986,2003,17,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.2753811697386316,0.2148027164039803,0.4140097134368954,0.4218727465804788,0.30069973989302,15.446616355628148,4300.210374865551,0.5709714770991015,-0.2876260212617673,265.43636596488807,-0.0155008648612098
1986 7088,1986,2004,18,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.448247137631919,0.1464846288812555,0.4140097134368954,0.4218727465804788,0.30069973989302,14.145284718502898,5139.391800474725,0.4729665847619609,-1.5889576583870155,1104.6177915740618,-0.1135057571983502
1986 7088,1986,2005,19,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.5643882305121855,0.6230943408584242,0.4140097134368954,0.4218727465804788,0.30069973989302,17.724164943724535,3060.266560048015,0.7796588529759146,1.9899225668346172,-974.5074488526484,0.1931865110156035
1986 7088,1986,2006,20,1984-1994,18919.88,49.83700059029334,-76.13571785114334,0.4589815492993586,0.3554275343216528,0.4140097134368954,0.4218727465804788,0.30069973989302,16.099225229962766,3117.3741242410483,0.6634586011251672,0.3649828530728535,-917.3998846596148,0.0769862591648559
1986 7090,1986,1984,-2,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.5053100809772827,0.6211500627192152,0.5036950970345165,0.545939763270894,0.2183719685019771,15.101169494157062,3835.4913116068014,0.4756506612838491,-0.2936704304336012,-151.2669469194179,-0.0907892999481536
1986 7090,1986,1985,-1,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.5020801130917504,0.4707294638225728,0.5036950970345165,0.545939763270894,0.2183719685019771,13.98066899708158,4093.638741625598,0.4998644449009591,-1.4141709275090808,106.88048309937864,-0.0665755163310436
1986 7090,1986,1986,0,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.2853231285325394,0.4669280150273981,0.5036950970345165,0.545939763270894,0.2183719685019771,12.933911440450448,3201.7308836374973,0.5023790975426804,-2.4609284841402137,-785.0273748887225,-0.0640608636893223
1986 7090,1986,1987,1,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.2362794874472217,0.1777620419826127,0.5036950970345165,0.545939763270894,0.2183719685019771,14.964433894464385,3691.268889036984,0.5390155627021557,-0.4304060301262786,-295.4893694892359,-0.027424398529847
1986 7090,1986,1988,2,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.353511528847466,0.4159187939002771,0.5036950970345165,0.545939763270894,0.2183719685019771,14.837717859102977,3819.208856460308,0.5479267317770433,-0.557122065487686,-167.54940206591172,-0.0185132294549593
1986 7090,1986,1989,3,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.4185403236761725,0.6426041860144454,0.5036950970345165,0.545939763270894,0.2183719685019771,15.235195113048064,2745.459729145793,0.5889404232535576,-0.1596448115426,-1241.2985293804263,0.0225004620215547
1986 7090,1986,1990,4,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.251924200053377,0.2324565615215916,0.5036950970345165,0.545939763270894,0.2183719685019771,15.311454203926775,3143.110736042157,0.5704780714329825,-0.0833857206638882,-843.6475224840624,0.0040381102009798
1986 7090,1986,1991,5,1984-1994,7541.14,49.99525901691649,-75.55746331828355,0.3184166079542034,0.1543286753731059,0.5036950970345165,0.545939763270894,0.2183719685019771,15.706692225594775,3117.0214685596357,0.6258167595463856,0.311852301004114,-869.7367899665842,0.0593767983143829
