fire_id,fire_year,observation_year,years_since_fire,area_ha,centroid_lat,centroid_lon,NBR,NDVI,NBR_pre,NDVI_pre,dNBR
19951080996,1995,2000,5,47709.0,48.88909162474522,-76.37629736659312,0.34961337825518174,0.1288577271301398,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2001,6,47709.0,48.88909162474522,-76.37629736659312,0.37102482078384774,0.6211053570662861,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2002,7,47709.0,48.88909162474522,-76.37629736659312,0.4101613723364077,0.583997503868616,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2003,8,47709.0,48.88909162474522,-76.37629736659312,0.32421472954908054,0.19913736793346198,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2004,9,47709.0,48.88909162474522,-76.37629736659312,0.4160331579335697,0.39445416642452963,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2005,10,47709.0,48.88909162474522,-76.37629736659312,0.4589952316473124,0.5038953665177635,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2006,11,47709.0,48.88909162474522,-76.37629736659312,0.3788915152906898,0.32424178560523803,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2007,12,47709.0,48.88909162474522,-76.37629736659312,0.4902387371276687,0.6152323441903546,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2008,13,47709.0,48.88909162474522,-76.37629736659312,0.44726351028352557,0.48042493991127594,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2009,14,47709.0,48.88909162474522,-76.37629736659312,0.47273292738086303,0.2931483063342013,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2010,15,47709.0,48.88909162474522,-76.37629736659312,0.4960840506219205,0.5351786262261616,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2011,16,47709.0,48.88909162474522,-76.37629736659312,0.5039028738435611,0.4492071725701475,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2012,17,47709.0,48.88909162474522,-76.37629736659312,0.5351776305373751,0.6836651179083626,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2013,18,47709.0,48.88909162474522,-76.37629736659312,0.5331937289108658,0.7207159638667383,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2014,19,47709.0,48.88909162474522,-76.37629736659312,0.5214959150531859,0.5371252041921201,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951080996,1995,2015,20,47709.0,48.88909162474522,-76.37629736659312,0.4941582701789445,0.5898629140869641,0.5664647380895191,0.6230704424637743,0.022950616849354954
19951081068,1995,1992,-3,129.0,48.72614632180551,-77.9071620116888,0.6145921051986794,0.6554697541375772,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1993,-2,129.0,48.72614632180551,-77.9071620116888,0.5955712698953206,0.6540629412988275,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1994,-1,129.0,48.72614632180551,-77.9071620116888,0.5955634260013287,0.6895420176393203,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1995,0,129.0,48.72614632180551,-77.9071620116888,0.6193167744212768,0.732448257902901,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1996,1,129.0,48.72614632180551,-77.9071620116888,0.3324993671289541,0.5760037606126264,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1997,2,129.0,48.72614632180551,-77.9071620116888,0.21628555137318534,0.478962214896411,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1998,3,129.0,48.72614632180551,-77.9071620116888,0.2831413014674334,0.21283908741859148,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,1999,4,129.0,48.72614632180551,-77.9071620116888,0.415812359332908,0.5842659831995574,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2000,5,129.0,48.72614632180551,-77.9071620116888,0.2871406014378934,0.2631064067948912,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2001,6,129.0,48.72614632180551,-77.9071620116888,0.27148418195063173,0.14651175954036494,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2002,7,129.0,48.72614632180551,-77.9071620116888,0.4314756179371081,0.4510122705505144,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2003,8,129.0,48.72614632180551,-77.9071620116888,0.490270360201521,0.5761443109785582,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2004,9,129.0,48.72614632180551,-77.9071620116888,0.47465092533148845,0.6503606967351359,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2005,10,129.0,48.72614632180551,-77.9071620116888,0.5492658700835044,0.6310129795280032,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2006,11,129.0,48.72614632180551,-77.9071620116888,0.5293708677895609,0.7010396837866374,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2007,12,129.0,48.72614632180551,-77.9071620116888,0.44705097083132384,0.09175225004924903,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2008,13,129.0,48.72614632180551,-77.9071620116888,0.5758265543942735,0.708997201365243,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2009,14,129.0,48.72614632180551,-77.9071620116888,0.5050047652092311,0.042791454201964424,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2010,15,129.0,48.72614632180551,-77.9071620116888,0.6065994765993711,0.6973343143493161,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2011,16,129.0,48.72614632180551,-77.9071620116888,0.5240936583744221,0.4877957793808825,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2012,17,129.0,48.72614632180551,-77.9071620116888,0.4033851225614073,0.38675115586679387,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2013,18,129.0,48.72614632180551,-77.9071620116888,0.29853993106475385,0.3184608565696924,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2014,19,129.0,48.72614632180551,-77.9071620116888,0.44036285001659825,0.5256753223285466,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081068,1995,2015,20,129.0,48.72614632180551,-77.9071620116888,0.666896747872509,0.7822053984593353,0.5955712698953206,0.6554697541375772,-0.02374550452595614
19951081084,1995,1992,-3,6925.0,48.658623331136546,-75.95534027646326,0.6055084264069592,0.6113261117580985,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1993,-2,6925.0,48.658623331136546,-75.95534027646326,0.527339510614357,0.6151946629748953,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1994,-1,6925.0,48.658623331136546,-75.95534027646326,0.55088220170932,0.5194883269434324,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1995,0,6925.0,48.658623331136546,-75.95534027646326,0.5199140995407305,0.6522871814798776,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1996,1,6925.0,48.658623331136546,-75.95534027646326,-0.1055713351232678,0.3222967239849575,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1997,2,6925.0,48.658623331136546,-75.95534027646326,0.1991684617488106,0.16015340838304387,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1998,3,6925.0,48.658623331136546,-75.95534027646326,0.23050277673228964,0.36332277484132647,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,1999,4,6925.0,48.658623331136546,-75.95534027646326,0.2851218915308254,0.5723161177490952,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,2000,5,6925.0,48.658623331136546,-75.95534027646326,0.22465955802955134,0.2538216869127485,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,2001,6,6925.0,48.658623331136546,-75.95534027646326,0.353573809400299,0.5956906311369896,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,2002,7,6925.0,48.658623331136546,-75.95534027646326,0.4003608282282241,0.4571550638648008,0.55088220170932,0.6113261117580985,0.030968102168589473
19951081084,1995,2003,8,6925.0,48.658623331136546,-75.95534027646326,0.3613802411322967,0.45506751406136087,0.55088220170932,0.6113261117580985,0.030968102168589473
